file,group,MJD,seeing,ra,dec,gain,readnoise,date
h_e_20140228_33_1_1_1.fits,6,56716.987773,4.374542,10:00:44.130,+02:11:15.83,1.62,8.0,2014-02-28T23:42:23.622
h_e_20140305_22_1_1_1.fits,3,56721.871511,7.340304,10:00:43.283,+02:21:12.76,1.62,8.0,2014-03-05T20:54:58.522
h_e_20131225_86_1_1_1.fits,5,56652.052727,4.05464,10:02:03.559,+02:21:05.33,1.62,8.0,2013-12-26T01:15:55.649
h_e_20140404_33_1_1_1.fits,6,56751.90727,3.631204,10:00:44.167,+02:11:12.32,1.62,8.0,2014-04-04T21:46:28.127
h_e_20150216_34_1_1_1.fits,4,57070.075842,8.649338,10:01:25.069,+02:20:52.12,1.62,8.0,2015-02-17T01:49:12.765
h_e_20131223_82_1_1_1.fits,3,56650.06218,4.246408,10:00:43.670,+02:21:09.86,1.62,8.0,2013-12-24T01:29:32.328
h_e_20140505_46_1_1_1.fits,8,56782.914347,3.330747,10:02:04.012,+02:10:45.18,1.62,8.0,2014-05-05T21:56:39.582
h_e_20140224_64_1_1_1.fits,4,56712.965937,6.277996,10:01:23.817,+02:21:15.31,1.62,8.0,2014-02-24T23:10:56.980
h_e_20150328_11_1_1_1.fits,2,57109.862777,6.39463,10:02:03.339,+02:31:11.73,1.62,8.0,2015-03-28T20:42:23.940
h_e_20150311_20_1_1_1.fits,3,57092.887891,3.680355,10:00:43.750,+02:21:14.49,1.62,8.0,2015-03-11T21:18:33.773
h_e_20150423_5_1_1_1.fits,2,57135.857588,2.656812,10:02:03.790,+02:31:08.65,1.62,8.0,2015-04-23T20:34:55.562
h_e_20140503_27_1_1_1.fits,1,56780.866652,3.052101,10:01:23.874,+02:30:50.29,1.62,8.0,2014-05-03T20:47:58.701
h_e_20140228_25_1_1_1.fits,4,56716.980141,6.407357,10:01:24.126,+02:21:16.17,1.62,8.0,2014-02-28T23:31:24.189
h_e_20140222_76_1_1_1.fits,1,56710.991038,8.753106,10:01:24.111,+02:31:13.68,1.62,8.0,2014-02-22T23:47:05.706
h_e_20150425_9_1_1_1.fits,5,57137.854725,2.986345,10:02:03.553,+02:21:06.14,1.62,8.0,2015-04-25T20:30:48.262
h_e_20140101_75_1_1_1.fits,8,56659.057446,5.889753,10:02:03.944,+02:11:08.01,1.62,8.0,2014-01-02T01:22:43.329
h_e_20140404_25_1_1_1.fits,4,56751.899674,5.420568,10:01:24.266,+02:21:15.07,1.62,8.0,2014-04-04T21:35:31.846
h_e_20131123_77_1_1_1.fits,5,56620.252196,8.464369,10:02:04.380,+02:21:15.79,1.62,8.0,2013-11-24T06:03:09.725
h_e_20150415_16_1_1_1.fits,8,57127.874128,3.716292,10:02:03.847,+02:11:07.07,1.62,8.0,2015-04-15T20:58:44.668
h_e_20140427_23_1_1_1.fits,6,56774.929082,6.170843,10:00:44.115,+02:10:45.52,1.62,8.0,2014-04-27T22:17:52.688
h_e_20131125_95_1_1_1.fits,2,56622.215984,5.426015,10:02:04.310,+02:31:08.53,1.62,8.0,2013-11-26T05:11:01.010
h_e_20150327_16_1_1_1.fits,4,57108.919661,5.703701,10:01:23.865,+02:21:14.23,1.62,8.0,2015-03-27T22:04:18.673
h_e_20140207_62_1_1_1.fits,4,56695.995211,2.974594,10:01:23.946,+02:21:12.43,1.62,8.0,2014-02-07T23:53:06.245
h_e_20150312_15_1_1_1.fits,2,57093.865535,5.475848,10:02:04.053,+02:31:09.55,1.62,8.0,2015-03-12T20:46:22.244
h_e_20140306_17_1_1_1.fits,2,56722.863154,7.935904,10:02:03.261,+02:31:07.16,1.62,8.0,2014-03-06T20:42:56.522
h_e_20140513_26_1_1_1.fits,5,56790.899418,5.837847,10:02:04.412,+02:20:52.44,1.62,8.0,2014-05-13T21:35:09.749
h_e_20150314_11_1_1_1.fits,1,57095.868589,4.212918,10:01:23.419,+02:31:18.46,1.62,8.0,2015-03-14T20:50:46.098
h_e_20140326_24_1_1_1.fits,0,56742.914916,5.008502,10:00:44.191,+02:31:15.66,1.62,8.0,2014-03-26T21:57:28.742
h_e_20140514_28_1_1_1.fits,0,56791.879379,7.106171,10:00:44.552,+02:30:55.73,1.62,8.0,2014-05-14T21:06:18.302
h_e_20140414_24_1_1_1.fits,5,56761.890946,6.127967,10:02:04.239,+02:21:09.78,1.62,8.0,2014-04-14T21:22:57.699
h_e_20150426_11_1_1_1.fits,7,57138.856185,3.145843,10:01:23.584,+02:11:09.23,1.62,8.0,2015-04-26T20:32:54.424
h_e_20150430_4_1_1_1.fits,2,57142.863078,3.119524,10:02:03.494,+02:31:11.54,1.62,8.0,2015-04-30T20:42:49.978
h_e_20150418_14_1_1_1.fits,2,57130.875346,3.295962,10:02:03.656,+02:31:06.12,1.62,8.0,2015-04-18T21:00:29.889
h_e_20131203_3_1_1_1.fits,4,56630.231917,7.713676,10:01:24.212,+02:21:15.09,1.62,8.0,2013-12-04T05:33:57.671
h_e_20150227_36_1_1_1.fits,6,57080.931148,4.169896,10:00:44.792,+02:11:16.09,1.62,8.0,2015-02-27T22:20:51.163
h_e_20150406_18_1_1_1.fits,6,57118.870951,4.208691,10:00:43.533,+02:11:11.18,1.62,8.0,2015-04-06T20:54:10.201
h_e_20150313_25_1_1_1.fits,6,57094.897569,4.526929,10:00:43.712,+02:11:13.64,1.62,8.0,2015-03-13T21:32:29.982
h_e_20150212_35_1_1_1.fits,3,57065.978855,7.505709,10:00:45.022,+02:21:10.12,1.62,8.0,2015-02-12T23:29:33.029
h_e_20140318_44_1_1_1.fits,7,56734.877435,4.530977,10:01:24.009,+02:11:12.10,1.62,8.0,2014-03-18T21:03:30.404
h_e_20140206_37_1_1_1.fits,5,56695.005055,6.66238,10:02:04.245,+02:21:10.52,1.62,8.0,2014-02-07T00:07:16.764
h_e_20140418_49_1_1_1.fits,5,56765.923335,999.0, 10:2:4.037,+02:21:00.02,1.62,8.0,2014-04-18T22:09:36.107
h_e_20150315_21_1_1_1.fits,8,57096.881097,4.431581,10:02:03.641,+02:11:14.62,1.62,8.0,2015-03-15T21:08:46.793
h_e_20140221_79_1_1_1.fits,6,56709.994968,4.212749,10:00:43.986,+02:11:14.00,1.62,8.0,2014-02-21T23:52:45.255
h_e_20140427_19_1_1_1.fits,3,56774.925263,4.991862,10:00:44.072,+02:20:43.63,1.62,8.0,2014-04-27T22:12:22.737
h_e_20140301_35_1_1_1.fits,5,56717.886376,3.625292,10:02:03.408,+02:21:06.81,1.62,8.0,2014-03-01T21:16:22.860
h_e_20150214_42_1_1_1.fits,8,57067.926331,7.02757,10:02:04.596,+02:11:11.95,1.62,8.0,2015-02-14T22:13:54.977
h_e_20140128_69_1_1_1.fits,1,56686.001811,4.373995,10:01:23.823,+02:31:15.87,1.62,8.0,2014-01-29T00:02:36.463
h_e_20131219_157_1_1_1.fits,2,56646.156377,8.118194,10:02:03.984,+02:31:13.06,1.62,8.0,2013-12-20T03:45:11.013
h_e_20140318_37_1_1_1.fits,4,56734.870776,7.89784,10:01:23.793,+02:21:13.27,1.62,8.0,2014-03-18T20:53:55.085
h_e_20131106_122_1_1_1.fits,2,56603.226274,5.01851,10:02:04.454,+02:31:56.12,1.62,8.0,2013-11-07T05:25:50.071
h_e_20140221_72_1_1_1.fits,2,56709.988274,3.958719,10:02:04.080,+02:31:13.94,1.62,8.0,2014-02-21T23:43:06.902
h_e_20150419_15_1_1_1.fits,5,57131.848271,6.64385,10:02:03.688,+02:21:09.55,1.62,8.0,2015-04-19T20:21:30.635
h_e_20131105_97_1_1_1.fits,3,56602.216881,7.628251,10:00:44.060,+02:21:29.76,1.62,8.0,2013-11-06T05:12:18.499
h_e_20150215_26_1_1_1.fits,2,57069.08757,7.079952,10:02:04.969,+02:30:48.62,1.62,8.0,2015-02-16T02:06:06.050
h_e_20150420_24_1_1_1.fits,8,57132.916982,3.968904,10:02:03.853,+02:11:11.65,1.62,8.0,2015-04-20T22:00:27.284
h_e_20150426_9_1_1_1.fits,5,57138.854194,2.775225,10:02:03.614,+02:21:10.27,1.62,8.0,2015-04-26T20:30:02.335
h_e_20150507_15_1_1_1.fits,2,57149.951029,3.147295,10:02:04.282,+02:31:07.70,1.62,8.0,2015-05-07T22:49:28.941
h_e_20131106_129_1_1_1.fits,6,56603.232875,5.200683,10:00:44.585,+02:11:55.86,1.62,8.0,2013-11-07T05:35:20.384
h_e_20150412_29_1_1_1.fits,8,57124.932384,3.514749,10:02:03.795,+02:11:10.06,1.62,8.0,2015-04-12T22:22:37.996
h_e_20140111_53_1_1_1.fits,6,56669.009148,4.943716,10:00:43.392,+02:11:08.78,1.62,8.0,2014-01-12T00:13:10.409
h_e_20140104_63_1_1_1.fits,3,56662.050693,5.790103,10:00:43.747,+02:21:07.04,1.62,8.0,2014-01-05T01:12:59.844
h_e_20150213_34_1_1_1.fits,4,57066.928988,7.984478,10:01:24.511,+02:21:11.91,1.62,8.0,2015-02-13T22:17:44.541
h_e_20150501_11_1_1_1.fits,0,57143.862829,2.651869,10:00:43.617,+02:31:10.61,1.62,8.0,2015-05-01T20:42:28.417
h_e_20150215_30_1_1_1.fits,5,57069.091588,9.884539,10:02:05.017,+02:20:47.79,1.62,8.0,2015-02-16T02:11:53.190
h_e_20150406_13_1_1_1.fits,0,57118.865944,3.507627,10:00:43.512,+02:31:11.08,1.62,8.0,2015-04-06T20:46:57.525
h_e_20140105_69_1_1_1.fits,8,56663.098113,3.77212,10:02:04.049,+02:11:13.72,1.62,8.0,2014-01-06T02:21:17.004
h_e_20150226_21_1_1_1.fits,0,57079.914598,4.071628,10:00:44.661,+02:31:12.20,1.62,8.0,2015-02-26T21:57:01.286
h_e_20140421_16_1_1_1.fits,2,56768.879494,6.016226,10:02:04.118,+02:31:02.31,1.62,8.0,2014-04-21T21:06:28.271
h_e_20140128_74_1_1_1.fits,7,56686.006563,7.147285,10:01:23.919,+02:11:15.10,1.62,8.0,2014-01-29T00:09:27.012
h_e_20131203_8_1_1_1.fits,5,56630.236657,7.71428,10:02:04.277,+02:21:14.01,1.62,8.0,2013-12-04T05:40:47.197
h_e_20140111_45_1_1_1.fits,4,56669.001551,7.989841,10:01:23.291,+02:21:09.71,1.62,8.0,2014-01-12T00:02:14.037
h_e_20140319_36_1_1_1.fits,5,56735.886323,5.345574,10:02:04.546,+02:21:08.22,1.62,8.0,2014-03-19T21:16:18.307
h_e_20150414_17_1_1_1.fits,3,57126.88563,4.661693,10:00:43.782,+02:21:07.17,1.62,8.0,2015-04-14T21:15:18.431
h_e_20131124_94_1_1_1.fits,3,56621.146116,4.55749,10:00:43.516,+02:21:10.91,1.62,8.0,2013-11-25T03:30:24.459
h_e_20131218_77_1_1_1.fits,8,56645.086566,5.027022,10:02:03.512,+02:11:11.91,1.62,8.0,2013-12-19T02:04:39.266
h_e_20140406_11_1_1_1.fits,2,56753.867303,3.063849,10:02:04.088,+02:31:08.86,1.62,8.0,2014-04-06T20:48:54.950
h_e_20150506_25_1_1_1.fits,6,57148.892071,3.796517,10:00:43.566,+02:11:09.47,1.62,8.0,2015-05-06T21:24:34.959
h_e_20140307_16_1_1_1.fits,0,56723.857601,10.0707,10:00:43.361,+02:31:10.51,1.62,8.0,2014-03-07T20:34:56.736
h_e_20131230_121_1_1_1.fits,8,56657.078361,6.477621,10:02:04.440,+02:11:06.25,1.62,8.0,2013-12-31T01:52:50.430
h_e_20140104_59_1_1_1.fits,4,56662.046912,8.004363,10:01:23.800,+02:21:06.53,1.62,8.0,2014-01-05T01:07:33.200
h_e_20140207_69_1_1_1.fits,7,56696.001891,7.071486,10:01:23.951,+02:11:11.04,1.62,8.0,2014-02-08T00:02:43.412
h_e_20140415_25_1_1_1.fits,3,56762.891389,3.355097,10:00:44.362,+02:21:03.77,1.62,8.0,2014-04-15T21:23:35.972
h_e_20140423_13_1_1_1.fits,5,56770.878185,4.018926,10:02:04.055,+02:20:58.53,1.62,8.0,2014-04-23T21:04:35.145
h_e_20150224_24_1_1_1.fits,7,57077.922051,6.125044,10:01:24.594,+02:11:10.84,1.62,8.0,2015-02-24T22:07:45.169
h_e_20150404_16_1_1_1.fits,4,57116.874466,4.853419,10:01:23.550,+02:21:14.26,1.62,8.0,2015-04-04T20:59:13.894
h_e_20140416_10_1_1_1.fits,2,56763.868473,999.0,10:02:04.218,+02:31:11.61,1.62,8.0,2014-04-16T20:50:36.076
h_e_20140304_23_1_1_1.fits,8,56720.904209,5.084379,10:02:03.846,+02:11:13.26,1.62,8.0,2014-03-04T21:42:03.616
h_e_20131120_49_1_1_1.fits,3,56617.14782,7.442973,10:00:43.433,+02:21:06.41,1.62,8.0,2013-11-21T03:32:51.632
h_e_20131223_79_1_1_1.fits,2,56650.059312,4.982747,10:02:03.638,+02:31:10.25,1.62,8.0,2013-12-24T01:25:24.563
h_e_20150505_10_1_1_1.fits,2,57147.922893,3.679003,10:02:03.563,+02:31:07.12,1.62,8.0,2015-05-05T22:08:57.976
h_e_20150330_12_1_1_1.fits,1,57111.838348,4.133691,10:01:23.368,+02:31:12.42,1.62,8.0,2015-03-30T20:07:13.284
h_e_20140126_55_1_1_1.fits,5,56684.084706,7.360339,10:02:04.255,+02:21:17.41,1.62,8.0,2014-01-27T02:01:58.630
h_e_20150329_10_1_1_1.fits,3,57110.849539,4.394223,10:00:43.157,+02:21:17.01,1.62,8.0,2015-03-29T20:23:20.149
h_e_20150509_22_1_1_1.fits,3,57151.886831,5.299475,10:00:43.628,+02:21:00.72,1.62,8.0,2015-05-09T21:17:02.211
h_e_20131224_91_1_1_1.fits,2,56651.076943,5.829729,10:02:03.574,+02:31:08.81,1.62,8.0,2013-12-25T01:50:47.903
h_e_20150422_21_1_1_1.fits,7,57134.966645,3.285149,10:01:24.546,+02:11:08.37,1.62,8.0,2015-04-22T23:11:58.104
h_e_20140504_34_1_1_1.fits,2,56781.889697,14.19929,10:02:04.441,+02:30:42.52,1.62,8.0,2014-05-04T21:21:09.848
h_e_20150509_18_1_1_1.fits,4,57151.882835,6.949889,10:01:23.614,+02:21:01.12,1.62,8.0,2015-05-09T21:11:16.947
h_e_20150410_16_1_1_1.fits,8,57122.846738,6.758987,10:02:03.506,+02:11:12.17,1.62,8.0,2015-04-10T20:19:18.137
h_e_20140127_73_1_1_1.fits,0,56685.060187,5.023501,10:00:44.259,+02:31:12.22,1.62,8.0,2014-01-28T01:26:40.173
h_e_20140422_23_1_1_1.fits,1,56769.884655,2.538918,10:01:23.902,+02:30:53.88,1.62,8.0,2014-04-22T21:13:54.154
h_e_20140408_43_1_1_1.fits,2,56755.967382,10.36192,10:02:04.793,+02:30:52.11,1.62,8.0,2014-04-08T23:13:01.846
h_e_20140424_42_1_1_1.fits,2,56771.893903,3.721908,10:02:03.992,+02:30:54.02,1.62,8.0,2014-04-24T21:27:13.192
h_e_20150409_14_1_1_1.fits,6,57121.864622,5.039206,10:00:43.664,+02:11:09.76,1.62,8.0,2015-04-09T20:45:03.365
h_e_20140211_40_1_1_1.fits,1,56699.919692,5.460081,10:01:23.366,+02:31:07.47,1.62,8.0,2014-02-11T22:04:21.392
h_e_20140417_20_1_1_1.fits,7,56764.91552,2.778545,10:01:24.083,+02:10:52.54,1.62,8.0,2014-04-17T21:58:20.914
h_e_20140112_80_1_1_1.fits,6,56670.014694,7.12064,10:00:43.468,+02:11:05.69,1.62,8.0,2014-01-13T00:21:09.599
h_e_20150317_15_1_1_1.fits,7,57099.028975,6.644682,10:01:25.016,+02:10:59.35,1.62,8.0,2015-03-18T00:41:43.480
h_e_20140208_54_1_1_1.fits,8,56696.94789,5.056854,10:02:03.748,+02:11:06.56,1.62,8.0,2014-02-08T22:44:57.691
h_e_20140423_29_1_1_1.fits,3,56770.933023,3.081813,10:00:44.366,+02:20:45.05,1.62,8.0,2014-04-23T22:23:33.199
h_e_20140323_24_1_1_1.fits,2,56739.90603,5.169744,10:02:04.002,+02:31:16.49,1.62,8.0,2014-03-23T21:44:40.994
h_e_20150223_10_1_1_1.fits,0,57077.069781,7.924253,10:00:45.020,+02:30:46.74,1.62,8.0,2015-02-24T01:40:29.084
h_e_20150423_11_1_1_1.fits,7,57135.863594,2.990865,10:01:23.725,+02:11:06.52,1.62,8.0,2015-04-23T20:43:34.528
h_e_20140114_74_1_1_1.fits,5,56672.001489,10.61868,10:02:03.866,+02:21:06.96,1.62,8.0,2014-01-15T00:02:08.611
h_e_20140304_19_1_1_1.fits,1,56720.9004,4.576543,10:01:23.778,+02:31:12.66,1.62,8.0,2014-03-04T21:36:34.559
h_e_20140106_85_1_1_1.fits,3,56664.232507,6.915053,10:00:44.777,+02:20:56.29,1.62,8.0,2014-01-07T05:34:48.621
h_e_20150425_7_1_1_1.fits,0,57137.852721,2.730963,10:00:43.441,+02:31:06.87,1.62,8.0,2015-04-25T20:27:55.109
h_e_20140222_78_1_1_1.fits,3,56710.992943,7.662379,10:00:44.123,+02:21:13.42,1.62,8.0,2014-02-22T23:49:50.306
h_e_20150224_21_1_1_1.fits,3,57077.919044,5.527627,10:00:44.519,+02:21:11.20,1.62,8.0,2015-02-24T22:03:25.412
h_e_20140503_29_1_1_1.fits,3,56780.868543,3.118904,10:00:43.819,+02:20:50.07,1.62,8.0,2014-05-03T20:50:42.120
h_e_20150428_12_1_1_1.fits,6,57140.859181,3.187759,10:00:43.541,+02:11:05.66,1.62,8.0,2015-04-28T20:37:13.276
h_e_20140502_35_1_1_1.fits,1,56779.91457,8.039578,10:01:24.530,+02:30:47.33,1.62,8.0,2014-05-02T21:56:58.858
h_e_20140403_25_1_1_1.fits,1,56750.898737,2.477807,10:01:24.250,+02:31:15.69,1.62,8.0,2014-04-03T21:34:10.919
h_e_20140505_48_1_1_1.fits,6,56782.916253,3.337167,10:00:43.902,+02:10:45.64,1.62,8.0,2014-05-05T21:59:24.219
h_e_20140416_15_1_1_1.fits,8,56763.873222,3.218896,10:02:04.127,+02:11:11.05,1.62,8.0,2014-04-16T20:57:26.398
h_e_20150424_20_1_1_1.fits,8,57136.900188,3.123079,10:02:03.772,+02:11:16.56,1.62,8.0,2015-04-24T21:36:16.237
h_e_20140311_65_1_1_1.fits,1,56728.084601,5.053138,10:01:24.424,+02:30:55.36,1.62,8.0,2014-03-12T02:01:49.555
h_e_20131224_94_1_1_1.fits,3,56651.079812,5.24688,10:00:43.582,+02:21:08.63,1.62,8.0,2013-12-25T01:54:55.736
h_e_20140405_21_1_1_1.fits,2,56752.876612,4.254715,10:02:04.257,+02:31:11.56,1.62,8.0,2014-04-05T21:02:19.275
h_e_20140302_51_1_1_1.fits,4,56719.076211,10.66399,10:01:24.833,+02:20:51.36,1.62,8.0,2014-03-03T01:49:44.613
h_e_20131225_88_1_1_1.fits,7,56652.054617,4.337875,10:01:23.569,+02:11:05.89,1.62,8.0,2013-12-26T01:18:38.883
h_e_20150330_17_1_1_1.fits,7,57111.843354,999.0,10:01:23.474,+02:11:11.27,1.62,8.0,2015-03-30T20:14:25.759
h_e_20140126_50_1_1_1.fits,4,56684.079963,9.037583,10:01:24.218,+02:21:17.68,1.62,8.0,2014-01-27T01:55:08.837
h_e_20150505_15_1_1_1.fits,8,57147.927888,3.462115,10:02:03.580,+02:11:06.85,1.62,8.0,2015-05-05T22:16:09.499
h_e_20150211_34_1_1_1.fits,1,57064.968351,5.764836,10:01:25.078,+02:31:10.43,1.62,8.0,2015-02-11T23:14:25.515
h_e_20150429_18_1_1_1.fits,8,57141.855491,3.154317,10:02:03.654,+02:11:04.78,1.62,8.0,2015-04-29T20:31:54.383
h_e_20140209_28_1_1_1.fits,0,56697.992483,5.463717,10:00:44.002,+02:31:12.72,1.62,8.0,2014-02-09T23:49:10.507
h_e_20150317_8_1_1_1.fits,4,57099.021942,7.996217,10:01:25.043,+02:21:00.80,1.62,8.0,2015-03-18T00:31:35.767
h_e_20150317_10_1_1_1.fits,1,57099.023936,5.586156,10:01:25.069,+02:31:00.22,1.62,8.0,2015-03-18T00:34:28.101
h_e_20150410_13_1_1_1.fits,0,57122.843713,4.974595,10:00:43.470,+02:31:11.80,1.62,8.0,2015-04-10T20:14:56.776
h_e_20140127_76_1_1_1.fits,8,56685.06306,10.35092,10:02:04.284,+02:11:12.51,1.62,8.0,2014-01-28T01:30:48.404
h_e_20140422_26_1_1_1.fits,5,56769.887516,3.056347,10:02:03.948,+02:20:54.54,1.62,8.0,2014-04-22T21:18:01.381
h_e_20131203_10_1_1_1.fits,7,56630.238544,3.962601,10:01:24.162,+02:11:14.96,1.62,8.0,2013-12-04T05:43:30.173
h_e_20150409_11_1_1_1.fits,5,57121.861623,3.64506,10:02:03.739,+02:21:09.64,1.62,8.0,2015-04-09T20:40:44.224
h_e_20140112_75_1_1_1.fits,0,56670.009947,5.793261,10:00:43.360,+02:31:06.31,1.62,8.0,2014-01-13T00:14:19.395
h_e_20150425_10_1_1_1.fits,8,57137.855725,966.0,10:02:03.559,+02:11:05.68,1.62,8.0,2015-04-25T20:32:14.644
h_e_20140211_45_1_1_1.fits,7,56699.924443,7.313891,10:01:23.428,+02:11:07.54,1.62,8.0,2014-02-11T22:11:11.885
h_e_20140317_28_1_1_1.fits,2,56733.881752,5.219743,10:02:03.829,+02:31:14.34,1.62,8.0,2014-03-17T21:09:43.376
h_e_20140408_46_1_1_1.fits,3,56755.970268,8.002551,10:00:44.713,+02:20:53.32,1.62,8.0,2014-04-08T23:17:11.126
h_e_20140424_47_1_1_1.fits,8,56771.898678,3.22707,10:02:04.019,+02:10:53.99,1.62,8.0,2014-04-24T21:34:05.788
h_e_20150416_17_1_1_1.fits,3,57128.884848,3.775635,10:00:43.766,+02:21:01.41,1.62,8.0,2015-04-16T21:14:10.862
h_e_20150223_15_1_1_1.fits,6,57077.0748,8.109806,10:00:45.013,+02:10:46.14,1.62,8.0,2015-02-24T01:47:42.747
h_e_20140114_71_1_1_1.fits,1,56671.998625,4.52005,10:01:23.685,+02:31:07.91,1.62,8.0,2014-01-14T23:58:01.233
h_e_20131231_88_1_1_1.fits,1,56658.057784,5.477947,10:01:23.680,+02:31:09.47,1.62,8.0,2014-01-01T01:23:12.504
h_e_20140208_51_1_1_1.fits,0,56696.945038,5.444074,10:00:43.633,+02:31:05.82,1.62,8.0,2014-02-08T22:40:51.318
h_e_20140606_42_1_1_1.fits,3,56814.907838,3.181427,10:00:44.619,+02:21:01.24,1.62,8.0,2014-06-06T21:47:17.201
h_e_20150511_15_1_1_1.fits,3,57153.859644,3.201236,10:00:42.475,+02:21:10.77,1.62,8.0,2015-05-11T20:37:53.217
h_e_20131107_148_1_1_1.fits,6,56604.216312,4.37275,10:00:43.705,+02:11:12.40,1.62,8.0,2013-11-08T05:11:29.394
h_e_20140408_50_1_1_1.fits,6,56755.974095,10.40598,10:00:44.674,+02:10:53.35,1.62,8.0,2014-04-08T23:22:41.823
h_e_20150411_19_1_1_1.fits,7,57123.848782,4.487156,10:01:23.641,+02:11:07.09,1.62,8.0,2015-04-11T20:22:14.726
h_e_20150508_17_1_1_1.fits,0,57150.885476,3.789177,10:00:43.115,+02:30:58.54,1.62,8.0,2015-05-08T21:15:05.140
h_e_20150327_22_1_1_1.fits,8,57108.925694,3.752487,10:02:03.922,+02:11:13.75,1.62,8.0,2015-03-27T22:12:59.931
h_e_20140318_39_1_1_1.fits,1,56734.872687,3.933897,10:01:23.795,+02:31:13.53,1.62,8.0,2014-03-18T20:56:40.184
h_e_20131219_159_1_1_1.fits,0,56646.158259,10.62508,10:00:43.811,+02:31:14.56,1.62,8.0,2013-12-20T03:47:53.608
h_e_20140104_66_1_1_1.fits,7,56662.053519,999.0,10:01:23.855,+02:11:07.78,1.62,8.0,2014-01-05T01:17:04.011
h_e_20140128_67_1_1_1.fits,4,56685.999912,7.404936,10:01:23.820,+02:21:16.10,1.62,8.0,2014-01-28T23:59:52.438
h_e_20150312_21_1_1_1.fits,7,57093.871481,5.539392,10:01:23.982,+02:11:09.58,1.62,8.0,2015-03-12T20:54:55.921
h_e_20140102_84_1_1_1.fits,7,56660.06141,11.60042,10:01:23.884,+02:11:06.24,1.62,8.0,2014-01-03T01:28:25.832
h_e_20140221_77_1_1_1.fits,8,56709.993059,4.672602,10:02:04.089,+02:11:14.11,1.62,8.0,2014-02-21T23:50:00.300
h_e_20140427_17_1_1_1.fits,1,56774.923366,4.472778,10:01:24.203,+02:30:44.13,1.62,8.0,2014-04-27T22:09:38.806
h_e_20150213_42_1_1_1.fits,6,57066.937036,5.261732,10:00:44.498,+02:11:11.54,1.62,8.0,2015-02-13T22:29:19.899
h_e_20150420_21_1_1_1.fits,0,57132.913982,3.865255,10:00:43.735,+02:31:11.79,1.62,8.0,2015-04-20T21:56:08.004
h_e_20140418_47_1_1_1.fits,0,56765.921425,999.0, 10:0:43.956,+02:30:59.77,1.62,8.0,2014-04-18T22:06:51.151
h_e_20140206_39_1_1_1.fits,7,56695.00696,6.648117,10:01:24.255,+02:11:09.70,1.62,8.0,2014-02-07T00:10:01.354
h_e_20140506_34_1_1_1.fits,1,56783.889796,2.663915,10:01:24.420,+02:30:46.17,1.62,8.0,2014-05-06T21:21:18.393
h_e_20140407_24_1_1_1.fits,2,56754.910541,3.789347,10:02:04.341,+02:31:09.02,1.62,8.0,2014-04-07T21:51:10.722
h_e_20150419_10_1_1_1.fits,4,57131.843299,3.211659,10:01:23.545,+02:21:10.78,1.62,8.0,2015-04-19T20:14:21.013
h_e_20150406_16_1_1_1.fits,8,57118.868948,3.346069,10:02:03.596,+02:11:10.54,1.62,8.0,2015-04-06T20:51:17.097
h_e_20150226_24_1_1_1.fits,8,57079.917605,4.322838,10:02:04.826,+02:11:12.60,1.62,8.0,2015-02-26T22:01:21.103
h_e_20140319_33_1_1_1.fits,1,56735.883456,5.491984,10:01:24.442,+02:31:09.36,1.62,8.0,2014-03-19T21:12:10.640
h_e_20140128_71_1_1_1.fits,3,56686.003707,4.502948,10:00:43.805,+02:21:14.76,1.62,8.0,2014-01-29T00:05:20.306
h_e_20150501_14_1_1_1.fits,8,57143.865867,2.742112,10:02:03.697,+02:11:11.21,1.62,8.0,2015-05-01T20:46:50.945
h_e_20140306_23_1_1_1.fits,7,56722.868883,4.960044,10:01:23.311,+02:11:08.20,1.62,8.0,2014-03-06T20:51:11.490
h_e_20140418_51_1_1_1.fits,7,56765.925234,999.0, 10:1:24.011,+02:11:00.13,1.62,8.0,2014-04-18T22:12:20.209
h_e_20150506_20_1_1_1.fits,0,57148.887085,5.074836,10:00:43.620,+02:31:09.94,1.62,8.0,2015-05-06T21:17:24.145
h_e_20140514_26_1_1_1.fits,2,56791.87747,6.4398,10:02:04.688,+02:30:55.00,1.62,8.0,2014-05-14T21:03:33.364
h_e_20140321_24_1_1_1.fits,2,56737.867949,999.0,10:02:03.768,+02:31:15.56,1.62,8.0,2014-03-21T20:49:50.833
h_e_20131124_91_1_1_1.fits,2,56621.143285,6.34842,10:02:03.475,+02:31:11.04,1.62,8.0,2013-11-25T03:26:19.780
h_e_20131218_72_1_1_1.fits,2,56645.081849,8.350616,10:02:03.421,+02:31:11.96,1.62,8.0,2013-12-19T01:57:51.781
h_e_20140513_28_1_1_1.fits,7,56790.901326,6.825449,10:01:24.341,+02:10:52.01,1.62,8.0,2014-05-13T21:37:54.590
h_e_20140406_14_1_1_1.fits,3,56753.870164,3.474266,10:00:43.991,+02:21:09.00,1.62,8.0,2014-04-06T20:53:02.174
h_e_20150418_20_1_1_1.fits,7,57130.881335,3.090399,10:01:23.636,+02:11:05.68,1.62,8.0,2015-04-18T21:09:07.356
h_e_20140306_19_1_1_1.fits,0,56722.86506,7.905239,10:00:43.214,+02:31:08.20,1.62,8.0,2014-03-06T20:45:41.225
h_e_20131219_163_1_1_1.fits,7,56646.162029,8.350268,10:01:23.854,+02:11:15.34,1.62,8.0,2013-12-20T03:53:19.263
